REPORTING YEAR,FACILITY NAME,GHGRP ID,LATITUDE,LONGITUDE,CITY NAME,COUNTY NAME,STATE,ZIP CODE,PARENT COMPANIES,GHG QUANTITY (METRIC TONS CO2e),SUBPARTS
2019,Roadrunner Gas Processing Plant,1013364,32.265851,-104.11239,Loving,EDDY COUNTY,NM,88256,LUCID ENERGY GROUP II LLC (100%),76723,"C,W"
2019,"Roadrunner Gas Transmission, LLC",1013103,36.15106,-95.99127,Tulsa,TULSA COUNTY,OK,74103,ONEOK INC (100%),801,W
2019,Roanoke Regional Landfill,1003667,37.2483,-79.8637,Roanoke,ROANOKE COUNTY,VA,24014,COUNTY OF ROANOKE (100%),23833,HH
2019,Robeline Plant,1006682,31.658716,-93.324988,Robeline,NATCHITOCHES PARISH,LA,71469,ENABLE MIDSTREAM PARTNERS LP (100%),498629,"C,W"
2019,Robert Bosch Semiconductor LLC,1009928,38.77518,-121.31299,Roseville,PLACER COUNTY,CA,95747,SOUTHHALL GROUP HOLDINGS LLC (100%),15686,"C,I"
2019,Robert P Mone,1001171,40.9297,-84.7392,CONVOY,Van Wert,OH,45832,BUCKEYE POWER INC (100%),76606,"C,D"
2019,Robert Reid,1001600,37.6467,-87.5033,ROBARDS,Webster,KY,42452,BIG RIVERS ELECTRIC CORP (100%),5158,"C,D"
2019,Roberts Ranch Gas Plant,1008217,31.7822,-102.2472,Midkiff,MIDLAND COUNTY,TX,79755,DCP MIDSTREAM LP (100%),50558,"C,W"
2019,Robinson Lake Gas Plant,1008130,48.066522,-102.353526,New Town,MOUNTRAIL COUNTY,ND,58763,MARATHON PETROLEUM CORP (100%),68006,"C,NN,W"
2019,Robinson Refinery,1000099,39,-87.7222,Robinson,Crawford,IL,62454,MARATHON PETROLEUM CORP (100%),1753705,"C,MM,Y"
2019,Robstown Fractionator,1012435,27.814964,-97.594281,Robstown,NUECES COUNTY,TX,78380,EPIC MIDSTREAM LLC (100%),60445,"C,NN,W"
2019,Rochelle Municipal Landfill,1004936,41.927953,-89.001125,Rochelle,OGLE COUNTY,IL,61068,WASTE CONNECTIONS US INC (100%),66989,"C,HH"
2019,Rochester Gas & Electric Corp,1003576,43.2689,-77.6294,Rochester,MONROE COUNTY,NY,14649,AVANGRID INC (100%),32033,"NN,W"
2019,Rochester Gas and Electric - Subpart DD,1012430,43.15694,-77.60186,Rochester,MONROE COUNTY,NY,14649,AVANGRID INC (100%),4239,DD
2019,Rock Creek Gas Plant,1006799,35.6739,-101.4105,BORGER,HUTCHINSON COUNTY,TX,79007,IACX ENERGY LLC (100%),136879,"C,W"
2019,Rock Creek Pipeline System,1013717,35.652379,-101.452082,Borger,HUTCHINSON COUNTY,TX,79007,IACX ENERGY LLC (100%),47629,W
2019,Rock Energy Cooperative,1005435,42.716023,-89.005927,Janesville,ROCK COUNTY,WI,53547,ROCK ENERGY COOPERATIVE (100%),809,"NN,W"
2019,Rock Prairie Road Landfill,1002746,30.58039,-96.24581,College Station,BRAZOS COUNTY,TX,77845,BRAZOS VALLEY SOLID WASTE MANAGEMENT AGENCY INC (100%),121108,HH
2019,Rock River,1005672,42.5831,-89.0292,BELOIT,Rock,WI,53511,ALLIANT ENERGY CORP (100%),5627,C
2019,Rock Springs Generating Facility,1001159,39.7183,-76.1606,RISING SUN,Cecil,MD,21911,NAUTILUS POWER LLC (100%),44230,"C,D"
2019,Rockcliff Energy 260 East Texas Basin,1013080,29.7537256,-95.3592814,Houston,,TX,77002,ROCKCLIFF ENERGY II LLC (100%),368548,W
2019,Rockcliff Energy Gathering and Boosting 260 East Texas Basin,1013053,29.761449,-95.365,Houston,HARRIS COUNTY,TX,77002,ROCKCLIFF ENERGY II LLC (100%),95993,W
2019,Rockford Energy Center,1006554,42.2403,-89.1025,ROCKFORD,Winnebago,IL,61104,"LS Power Development, LLC (100%)",76615,D
2019,Rockford Energy Center II,1000823,42.2383,-89.1014,ROCKFORD,Winnebago,IL,61104,"LS Power Development, LLC (100%)",46564,D
2019,Rockgen Energy Center,1007308,42.9767,-89.0492,CAMBRIDGE,Dane,WI,53523,EDGEWATER GENERATION LLC (100%),292877,"C,D"
2019,Rockies Express Pipeline,1012276,39.722098,-105.135202,Lakewood,JEFFERSON COUNTY,CO,80228,ROCKIES EXPRESS PIPELINE LLC (75%); PHILLIPS 66 (25%),8683,W
2019,Rockingham County Combustion Turbine,1001322,36.3297,-79.8297,REIDSVILLE,Rockingham,NC,27320,DUKE ENERGY CORP (100%),542064,D
2019,Rockport,1001037,37.9256,-87.0372,ROCKPORT,Spencer,IN,47635,AMERICAN ELECTRIC POWER CO INC (100%),7685181,"C,D"
2019,Rocky Mountain Energy Center,1000271,40.0911,-104.5947,KEENESBURG,Weld,CO,80643,XCEL ENERGY (100%),1203489,"C,D"
2019,"Rocky Road Power, LLC",1001317,42.0931,-88.2397,EAST DUNDEE,Kane,IL,60118,ROCKY ROAD POWER LLC (100%),31315,D
2019,Rodman Gas Plant,1002267,36.272314,-98.068343,Drummond,GARFIELD COUNTY,OK,73735,MUSTANG FUEL CORP (100%),38002,"C,W"
2019,Rokeby,1001054,40.7316,-96.7364,LINCOLN,Lancaster,NE,68523,LINCOLN ELECTRIC SYSTEM (100%),11877,"C,D"
2019,Roland C. Dansby Power Plant,1001047,30.7217,-96.4599,BRYAN,Brazos,TX,77807,CITY OF BRYAN (100%),111089,D
2019,Rolling Hills Generating LLC,1000808,39.0839,-82.3328,WILKESVILLE,Vinton,OH,45695,ARCLIGHT CAPITAL HOLDINGS LLC (100%),345964,"C,D"
2019,Rolls-Royce Stennis Outdoor Test Facility,1011113,30.38,-89.61,Stennis Space Center,HANCOCK COUNTY,MS,39529,ROLLS-ROYCE NORTH AMERICA HOLDINGS INC (100%),12983,C
2019,Rose Valley Gas Plant,1011452,36.66771,-98.75314,Alva,WOODS COUNTY,OK,73717,SEMGROUP CORP (100%),104466,"C,W"
2019,Roseburg Forest Products - El Dorado MDF,1013539,33.17823,-92.74815,El Dorado,UNION COUNTY,AR,71730,Roseburg Forest Products (100%),44286,C
2019,Rosemary Power Station,1000412,36.4525,-77.6594,ROANOKE RAPIDS,Halifax,NC,27870,DOMINION ENERGY INC (100%),2306,"C,D"
2019,Rosemount Industrial Waste Facility,1011501,44.749802,-93.01176,Rosemount,DAKOTA COUNTY,MN,55414,WASTE CONNECTIONS US INC (100%),318319,"C,TT"
2019,Roseton Generating Facility,1001182,41.5711,-73.9747,NEWBURGH,Orange,NY,12550,RIVERVIEW INVESTMENT HOLDINGS LLC (100%),96137,"C,D"
2019,Rosetta Resources 220 Gulf Coast Basin,1010084,29.761449,-95.365,Houston,,TX,77002,NOBLE ENERGY INC (100%),57095,W
2019,Rosetta Resources 220 Gulf Coast Basin Gathering and Boosting,1012721,29.75894,-95.37096,Houston,HARRIS COUNTY,TX,77002,NOBLE ENERGY INC (100%),350227,W
2019,Roseville Energy Park,1000485,38.7926,-121.3823,ROSEVILLE,Placer,CA,95747,ROSEVILLE ELECTRIC (100%),130376,"C,D"
2019,Rosewood Resources Inc.,1009490,32.794175,-96.806285,Dallas,,TX,75201,Rosewood Resources Inc (100%),57439,W
2019,Rossman's Landfill,1007470,45.3651,-122.5889,Oregon City,CLACKAMAS COUNTY,OR,97045,PARK PLACE DEVELOPEMENT INC (100%),16585,HH
2019,Rothschild Biomass Cogeneration Plant,1010794,44.888355,-89.625821,Rothschild,MARATHON COUNTY,WI,54474,WEC Energy Group (100%),37865,"C,D"
2019,Roundtop Energy LLC,1012599,41.658211,-76.049513,Meshoppen,SUSQUEHANNA COUNTY,PA,18630,IMG MIDSTREAM LLC (100%),20388,C
2019,"Rousselot Peabody, Inc.",1001068,42.521667,-70.939444,PEABODY,ESSEX COUNTY,MA,1960,ROUSSELOT INC (100%),43225,C
2019,Rover - Mainline CS #1,1013192,40.451936,-81.227469,Sherrodsville,CARROLL COUNTY,OH,44675,ENERGY TRANSFER LP (100%),98027,"C,W"
2019,Rover - Mainline CS #2,1013193,40.787308,-82.095565,Wooster,WAYNE COUNTY,OH,44840,ENERGY TRANSFER LP (100%),98327,"C,W"
2019,Rover - Mainline CS #3,1013194,40.977486,-82.970892,Bloomville,CRAWFORD COUNTY,OH,44818,ENERGY TRANSFER LP (100%),79327,"C,W"
2019,Rowdy Pipeline 515 Powder River Basin GB,1012535,44.4524167,-105.582806,Gillette,,WY,82716,ROWDY PIPELINE LLC (100%),90276,W
2019,Roxboro Steam Electric Plant,1000787,36.4833,-79.0731,SEMORA,Person,NC,27343,DUKE ENERGY CORP (100%),6812058,"D,TT"
2019,"Roxul USA, Inc.",1011553,34.97575,-89.61575,Byhalia,MARSHALL COUNTY,MS,38611,ROXUL USA INC (100%),27169,"C,N"
2019,Royalton Road Sanitary Landfill,1010671,41.3139,-81.662604,Broadview Heights,CUYAHOGA COUNTY,OH,44147,NORTON ENVIRONMENTAL CO (100%),23202,HH
2019,Ruby Energy,1010048,37.7771,-82.14824,Delbarton,MINGO COUNTY,WV,25670,CONTURA ENERGY INC (100%),175575,FF
2019,"Ruby Station 6630 Wieland Flat, NV",1010481,41.185282,-115.75752,Elko,ELKO COUNTY,NV,89801,EP RUBY LLC (50%); RUBY BLOCKER LLC (50%),24097,"C,W"
2019,Rumble Landfill #2,1003871,39.14188,-94.398117,Sugar Creek,JACKSON COUNTY,MO,64050,WASTE MANAGEMENT INC (100%),2854,"C,HH"
2019,Rumford Power LLC,1001312,44.5303,-70.5219,RUMFORD,Oxford,ME,4276,Cogentrix Energy (100%),26916,"C,D"
2019,Rumpke Sanitary Landfill,1004856,39.274673,-84.597814,Cincinnati,HAMILTON COUNTY,OH,45251,RUMPKE CONSOLIDATED COS INC (100%),256253,"C,HH"
2019,Rush Island,1001035,38.1306,-90.2625,FESTUS,Jefferson,MO,63028,AMEREN CORP (100%),5307610,"C,D"
2019,Russell City Energy Company LLC,1000501,37.6341,-122.1326,Hayward,Alameda,CA,94545,VOLT PARENT LP (75%); GENERAL ELECTRIC CO (25%),354877,D
2019,Rutgers Health Science Campus at Newark,1005495,40.744413,-74.190295,Newark,ESSEX COUNTY,NJ,7101,RUTGERS THE STATE UNIVERSITY OF NEW JERSEY (100%),68058,C
2019,Ryobi Die Casting,1013519,39.54003,-85.79002,Shelbyville,SHELBY COUNTY,IN,46176,RYOBI DIE CASTING (USA) INC (100%),39468,C
2019,S & S GRADING INC LANDFILL,1007636,39.290691,-80.356681,CLARKSBURG,HARRISON COUNTY,WV,26301,WASTE MANAGEMENT INC (100%),66682,"C,HH"
2019,S A Carlson,1000784,42.0917,-79.2417,JAMESTOWN,Chautauqua,NY,14702,CITY OF JAMESTOWN (100%),80045,"C,D"
2019,S D WARREN CO,1005123,43.686198,-70.347403,WESTBROOK,CUMBERLAND COUNTY,ME,4092,SDW HOLDINGS CORP (100%),46246,C
2019,S O Purdom,1001501,30.1619,-84.2014,ST MARKS,Wakulla,FL,32355,CITY OF TALLAHASSEE (100%),457249,"C,D"
2019,S&C Electric Company,1009615,42.00231,-87.67662,Chicago,,IL,60626,S&C ELECTRIC CO (100%),24536,"C,QQ,SS"
2019,"SABIC INNOVATIVE PLASTICS MT. VERNON, LLC",1007511,37.9072,-87.9271,MOUNT VERNON,POSEY COUNTY,IN,47620,SABIC US HOLDINGS LP (100%),653586,C
2019,SABIC INNOVATIVE PLASTICS US LLC,1003275,39.267179,-81.683429,WASHINGTON,WOOD COUNTY,WV,26181,SABIC US HOLDINGS LP (100%),4976,TT
2019,SABIC Innovative Plastics - Burkville,1001136,32.3102,-86.5242,BURKVILLE,Lowndes,AL,36752,SABIC US HOLDINGS LP (100%),322057,"C,D"
2019,SABIC Innovative Plastics US LLC,1003842,41.334533,-88.755775,OTTAWA,LASALLE COUNTY,IL,61350,SABIC US HOLDINGS LP (100%),24923,C
2019,SABINE PARISH LANDFILL,1002223,31.609914,-93.557411,MANY,SABINE PARISH,LA,71443,WASTE CONNECTIONS US INC (100%),130925,"C,HH"
2019,SABINE PASS LNG TERMINAL,1002259,29.74777,-93.87163,JOHNSONS BAYOU,CAMERON PARISH,LA,70631,CHENIERE ENERGY INC (100%),5093801,"C,W"
2019,SABINE RIVER OPERATIONS,1003382,30.054796,-93.753863,ORANGE,ORANGE COUNTY,TX,77631,DOW INC (100%),650268,"C,X"
2019,SACROC CO2 TREATMENT,1002678,32.74751,-100.95855,SNYDER,SCURRY COUNTY,TX,79549,KINDER MORGAN INC (100%),448446,"C,W"
2019,SAFETY-KLEEN SYSTEMS,1003276,41.648417,-87.482414,EAST CHICAGO,LAKE COUNTY,IN,46312,CLEAN HARBORS INC (100%),78434,C
2019,SAGUARO POWER COMPANY,1003647,36.037561,-114.976159,HENDERSON,CLARK COUNTY,NV,89009,PARAGON ENERGY HOLDING LLC (100%),361692,C
2019,SAINT JOSEPH SANITARY LANDFILL,1001925,39.668326,-94.767673,SAINT JOSEPH,BUCHANAN COUNTY,MO,64507,CITY OF ST JOSEPH (100%),45159,"C,HH"
2019,SAINT MARYS HOSPITAL,1006686,44.02164,-92.48209,ROCHESTER,OLMSTED COUNTY,MN,55902,MAYO CLINIC (100%),47759,C
2019,"SAINT-GOBAIN ABRASIVES and SAINT-GOBAIN CERAMICS & PLASTICS, INC.",1003037,42.3048,-71.8015,WORCESTER,WORCESTER COUNTY,MA,1615,SAINT-GOBAIN CORP (100%),76955,C
2019,SALEM COUNTY IMPROVEMENT AUTHORITY LANDFILL,1007261,39.5879,-75.3697,ALLOWAY,SALEM COUNTY,NJ,8001,SALEM COUNTY IMPROVEMENT AUTHORITY (100%),83669,"C,HH"
2019,SALEM LANDFILL,1003265,32.64737,-85.36946,OPELIKA,LEE COUNTY,AL,36804,WASTE MANAGEMENT INC (100%),59629,"C,HH"
2019,SALINA MUNICIPAL SOLID WASTE LANDFILL,1002550,38.763,-97.697,SALINA,SALINE COUNTY,KS,67402,CITY OF SALINA (100%),78613,"C,HH"
2019,SALINE COUNTY REGIONAL WASTE MGMT DISTRICT LANDFILL,1006513,34.531692,-92.407868,BAUXITE,SALINE COUNTY,AR,72011,REPUBLIC SERVICES INC (100%),5565,HH
2019,SALT CREEK FIELD GAS PLANT,1002454,33.232539,-100.867608,JAYTON,KENT COUNTY,TX,79528,PERMIAN BASIN LP (76%); OCCIDENTAL PETROLEUM CORP (20%); JAYNE WRIGHTSMAN CO (2%); DABB ENERGY CO (1%); LEGACY RESERVES INC (1%),114497,"C,W"
2019,SALT LAKE VALLEY SOLID WASTE MANAGEMENT: SALT LAKE VALLEY LANDFILL & TRANSFER ST,1003471,40.641551,-111.931046,SALT LAKE CITY,SALT LAKE COUNTY,UT,84104,COUNTY OF SALT LAKE UTAH (50%); SALT LAKE CITY CORP (50%),85474,"C,HH"
2019,"SAMPSON COUNTY DISPOSAL, LLC",1004118,34.962065,-78.448345,ROSEBORO,SAMPSON COUNTY,NC,28382,GFL ENVIRONMENTAL HOLDINGS (US) INC (100%),275454,HH
2019,SAN ANGELO LANDFILL,1003044,31.505472,-100.39063,SAN ANGELO,TOM GREEN COUNTY,TX,76905,CITY OF SAN ANGELO LANDFILL (100%),33717,HH
2019,SAN DIEGO GAS & ELECTRIC (LDC),1007125,32.823398,-117.144081,SAN DIEGO,SAN DIEGO COUNTY,CA,92123,SEMPRA ENERGY INC (100.0%),53750,"NN,W"
2019,SAN FRANCISCO REFINERY AT RODEO,1006395,38.0436,-122.2532,RODEO,CONTRA COSTA COUNTY,CA,94572,PHILLIPS 66 (100%),1346105,"C,MM,P,Y"
2019,SAN JOAQUIN REFINING CO INC,1002565,35.39511,-119.04652,BAKERSFIELD,KERN COUNTY,CA,93308,SAN JOAQUIN REFINING CO INC (100%),95675,"C,MM,P,Y"
2019,SAN JUAN COUNTY REGIONAL LANDFILL,1003565,36.765278,-108.045,AZTEC,SAN JUAN COUNTY,NM,87410,WASTE MANAGEMENT INC (100%),68226,"C,HH"
2019,SAN JUAN GAS PLANT,1002264,36.732833,-107.976889,BLOOMFIELD,SAN JUAN COUNTY,NM,87413,BP AMERICA INC (50%); HARVEST PIPELINE CO (50%),237257,"C,W"
2019,SAN JUAN RIVER GAS PLANT,1001812,36.7592,-108.35967,KIRTLAND,SAN JUAN COUNTY,NM,87417,CASTLETON COMMODITIES INTERNATIONAL LLC (100%),40200,"C,UU,W"
2019,SAN MARCOS LANDFILL,1006215,33.10357,-117.17838,SAN MARCOS,SAN DIEGO COUNTY,CA,92069,SAN DIEGO COUNTY DEPARTMENT OF PUBLIC WORKS (100%),4444,HH
2019,SAN TIMOTEO SOLID WASTE DISPOSAL SITE(REDLANDS),1004692,34.0124,-117.2154,REDLANDS,SAN BERNARDINO COUNTY,CA,92373,COUNTY OF SAN BERNARDINO SOLID WASTE MANAGEMENT DIV (100%),12247,HH
2019,SAND VALLEY LANDFILL,1006304,34.342,-85.862,COLLINSVILLE,DEKALB COUNTY,AL,35961,REPUBLIC SERVICES INC (100%),63111,"C,HH"
2019,SANDERS LEAD COMPANY INCORPORATED,1003508,31.788115,-85.977613,TROY,PIKE COUNTY,AL,36079,SANDERS LEAD CO INC (100%),206470,"C,R"
2019,SANGAMON VALLEY LANDFILL INC,1002096,39.860131,-89.607682,SPRINGFIELD,SANGAMON COUNTY,IL,62707,REPUBLIC SERVICES INC (100%),14857,"C,HH"
2019,SANIMAX USA LLC,1000360,44.53556,-88.08267,GREEN BAY,BROWN COUNTY,WI,54303,SANIMAX CORP (100%),26159,C
2019,SANOFI PASTEUR,1006361,41.09066,-75.32245,SWIFTWATER,MONROE COUNTY,PA,18370,SANOFI US SERVICES INC (100%),42310,C
2019,SANTA MARIA REGIONAL LANDFILL,1004882,34.952597,-120.384126,SANTA MARIA,SANTA BARBARA COUNTY,CA,93454,CITY OF SANTA MARIA (100%),9377,"C,HH"
2019,SANTA ROSA CENTRAL LANDFILL,1000010,30.5804,-87.0621,MILTON,SANTA ROSA COUNTY,FL,32583,SANTA ROSA BOARD OF COUNTY COMMISSIONERS (100%),135393,HH
2019,SANTEE PRINT WORKS INCORPORATED,1005086,33.919897,-80.319677,SUMTER,SUMTER COUNTY,SC,29153,SANTEE PRINT WORKS (100%),33217,C
2019,SAPPI CLOQUET LLC,1001995,46.7239,-92.4316,CLOQUET,CARLTON COUNTY,MN,55720,SDW HOLDINGS CORP (100%),145548,"AA,C,TT"
2019,SAPUTO CHEESE USA INC,1006847,43.616667,-88.716667,WAUPUN,DODGE COUNTY,WI,53963,SAPUTO CHEESE USA INC (100%),32930,C
2019,SAPUTO CHEESE USA INC,1002230,36.1821,-119.33512,TULARE,TULARE COUNTY,CA,93274,SAPUTO CHEESE USA INC (100%),68451,C
2019,SARPY COUNTY SANITARY LANDFILL,1001935,41.1001,-96.1627,SPRINGFIELD,SARPY COUNTY,NE,68059,COUNTY OF SARPY NEBRASKA (100%),91674,"C,HH"
2019,SAUK TRAIL HILLS LANDFILL,1003687,42.269854,-83.456076,CANTON TWP,WAYNE COUNTY,MI,48188,REPUBLIC SERVICES INC (100%),98138,"C,HH"
2019,SAVAGE CANYON LANDFILL,1005782,33.981737,-118.015269,WHITTIER,LOS ANGELES COUNTY,CA,90602,CITY OF WHITTIER (100%),10763,HH
2019,SAVANNAH RIVER NUCLEAR SOLUTIONS LLC - SAVANNAH RIVER SITE,1007270,33.34383,-81.74118,AIKEN,AIKEN COUNTY,SC,29808,SAVANNAH RIVER NUCLEAR SOLUTIONS LLC (100%),21694,C
2019,SAVANNAH SUGAR REFINERY,1001882,32.14389,-81.14666,PORT WENTWORTH,CHATHAM COUNTY,GA,31407,LOUIS DREYFUS CO NORTH AMERICA LLCC (100%),177188,C
2019,SAVANNAH-DEAN FOREST ROAD LANDFILL,1005314,32.055048,-81.211428,SAVANNAH,CHATHAM COUNTY,GA,31405,CITY OF SAVANNAH SANITATION BUREAU (100%),139478,HH
2019,SC JOHNSON & SON INC WAXDALE FACILITY,1003248,42.71484,-87.88376,STURTEVANT,RACINE COUNTY,WI,53177,SC JOHNSON & SON INC (100%),26194,C
2019,SCA Tissue,1004113,43.30467,-73.63885,South Glens Falls,SARATOGA COUNTY,NY,12803,ESSITY NORTH AMERICA INC (100%),31185,C
2019,SCE&G Gas Operations,1004654,33.957997,-81.04796,Cayce,LEXINGTON COUNTY,SC,29033,DOMINION ENERGY INC (100%),43345,"NN,W"
2019,SCM Pecos Gas Processing Plant,1013724,31.361829,-103.682383,Pecos,,TX,79772,"Salt Creek Midstream, LLC (100%)",220940,"C,W"
2019,SCOOP Basin 350,1013613,35.53686,-97.51844,Oklahoma City,OKLAHOMA COUNTY,OK,73116,"SCOOP Express, LLC (100%)",26583,W
2019,SCOTT AREA SANITARY LANDFILL,1002564,41.47345,-90.68826,DAVENPORT,SCOTT COUNTY,IA,52804,WASTE COMMISSION OF SCOTT COUNTY (100%),10449,"C,HH"
2019,SEA ROBIN GAS PROCESSING PLANT,1001805,29.897429,-92.067346,ERATH,VERMILION PARISH,LA,70533,EL PASO CORP (6.03%); APACHE CORP (4.2%); HESS CORP (24.41%); LOUIS DREYFUS CO NORTH AMERICA LLCC (19.53%); DEVON ENERGY CORP (17.98%); ENTERPRISE PRODUCTS PARTNERS LP (15.54%); EXXON MOBIL CORP (10.52%),99897,"C,W"
2019,SEA ROBIN PIPELINE CO - ERATH,1003121,29.91572,-92.056212,ERATH,VERMILION PARISH,LA,70533,ENERGY TRANSFER LP (100%),18942,"C,W"
2019,SEABREEZE ENVIRONMENTAL LANDFILL,1003281,29.182543,-95.432833,ANGLETON,BRAZORIA COUNTY,TX,77516,WASTE CONNECTIONS INC (100%),499864,"C,HH"
2019,SEADRIFT COKE L.P.,1006359,28.51343,-96.794646,PORT LAVACA,CALHOUN COUNTY,TX,77979,GRAFTECH INTERNATIONAL LTD (100%),105542,C
2019,SEAWATER INJECTION PLANT,1001801,70.260531,-148.446866,Prudhoe Bay,NORTH SLOPE BOROUGH,AK,99734,EXXON MOBIL CORP (36.4%); CONOCOPHILLIPS (36.1%); BP AMERICA INC (26.4%); CHEVRON CORP (1.2%),148964,C
2019,SEAWATER TREATMENT PLANT,1007371,70.412133,-148.531186,Prudhoe Bay,NORTH SLOPE,AK,99734,EXXON MOBIL CORP (36.4%); CONOCOPHILLIPS (36.1%); BP AMERICA INC (26.4%); CHEVRON CORP (1.2%),131849,C
2019,SECCRA Community Landfill,1009925,39.8651,-75.8437,West Grove,CHESTER COUNTY,PA,19390,SECCRA COMMUNITY LANDFILL (100%),43051,"C,HH"
2019,SEMASS PARTNERSHIP RESOURCE RECOVERY FACILITY,1005710,41.805415,-70.782559,ROCHESTER,PLYMOUTH COUNTY,MA,2770,COVANTA HOLDING CORP (100%),360430,C
2019,SEMCO Energy Gas Company,1003026,42.975187,-82.464445,Port Huron,ST. CLAIR COUNTY,MI,48060,SEMCO HOLDING CORP (100%),35822,"NN,W"
2019,SEMINOLE GAS PROCESSING PLANT,1001806,32.7578,-102.681,SEMINOLE,GAINES COUNTY,TX,79360,HESS CORP (100%),529791,"C,W"
2019,SEMINOLE ROAD MSW LANDFILL,1005638,33.6567,-84.2599,ELLENWOOD,DEKALB COUNTY,GA,30294,COUNTY OF DEKALB (100%),307545,"C,HH"
2019,SENECA MEADOWS SWMF,1004042,42.91793,-76.84617,WATERLOO,SENECA COUNTY,NY,13165,WASTE CONNECTIONS US INC (100%),207769,"C,HH"
2019,SENSIENT NATURAL INGREDIENTS LLC,1004262,37.389395,-120.667617,LIVINGSTON,MERCED COUNTY,CA,95334,SENSIENT TECHNOLOGIES CORP (100%),46326,C
2019,SEP Anadarko Basin 360 Gathering,1012953,32.93579,-96.8136,Dallas,DALLAS COUNTY,TX,75240,SCOUT ENERGY MANAGEMENT LLC (100%),432078,W
2019,SEP East Texas Basin 260 Production,1013034,32.936311,-96.8132639,Dallas,,TX,75240,SCOUT ENERGY MANAGEMENT LLC (100%),28189,W
2019,SEP Fort Worth Syncline 420 Production,1013214,33.08143,-97.5648,Dallas,,TX,75240,SCOUT ENERGY MANAGEMENT LLC (100%),125867,W
2019,SEP Palo Duro Basin 435 Production,1012952,32.936311,-96.8132639,Dallas,,TX,75240,SCOUT ENERGY MANAGEMENT LLC (100%),43002,W
2019,SEP Williston Basin 395 Production,1012100,32.9312475,-96.84046,Dallas,,TX,75240,SCOUT ENERGY MANAGEMENT LLC (100%),146219,W
2019,SETTLERS HILL RDF/MIDWAY LANDFILL,1002493,41.870814,-88.288939,BATAVIA,KANE COUNTY,IL,60510,COUNTY OF KANE DIV OF ENV (100%),13995,"C,HH"
2019,SEVEN MILE CREEK LANDFILL LLC,1006964,44.837534,-91.367144,EAU CLAIRE,EAU CLAIRE COUNTY,WI,54703,ADVANCED DISPOSAL SERVICES INC (100%),18097,"C,HH"
2019,SEWERAGE & WATER BOARD OF NEW ORLEANS,1007050,29.95774,-90.12955,NEW ORLEANS,ORLEANS PARISH,LA,70118,SEWERAGE & WATER BOARD OF NEW ORLEANS (100%),44356,C
2019,SGL Automotive Carbon Fibers LLC,1011679,47.208702,-119.284122,Moses Lake,GRANT COUNTY,WA,98837,SGL AUTOMOTIVE CARBON FIBERS LLC (100%),12378,C
2019,SHADE LDFL,1007686,40.120114,-78.802068,CAIRNBROOK,SOMERSET COUNTY,PA,15924,WASTE MANAGEMENT INC (100%),13056,"C,HH"
2019,SHAW INDUSTRIES GROUP INC PLANT 4,1005580,34.71917,-84.9672,DALTON,WHITFIELD COUNTY,GA,30720,BERKSHIRE HATHAWAY INC (100%),39894,C
2019,SHAW INDUSTRIES GROUP INC. P LANT 8S,1007876,34.047217,-81.151326,COLUMBIA,LEXINGTON COUNTY,SC,29210,BERKSHIRE HATHAWAY INC (100%),76965,C
2019,SHD Oil & Gas Williston (395) Basin,1012059,48.40768,-102.927547,Tioga,,ND,58852,SHD OIL & GAS LLC (100%),23828,W
2019,SHELBY COUNTY HIGHWAY 70 LANDFILL,1007082,33.17183,-86.68749,COLUMBIANA,SHELBY COUNTY,AL,35051,SHELBY COUNTY COMMISSION (LOCAL GOVERNMENT) ALABAMA (100%),131222,HH
2019,SHELL CHEMICAL CO - GEISMAR PLANT,1001936,30.184161,-90.992889,GEISMAR,ASCENSION PARISH,LA,70734,SHELL PETROLEUM INC (100%),1064539,"C,X"
2019,SHERHAN GAS PLANT,1005739,36.4925,-101.467222,GRUVER,HANSFORD COUNTY,TX,79040,DCP MIDSTREAM LP (100%),68596,"C,W"
2019,SHINTECH INCORPORATED,1006453,28.993626,-95.357721,FREEPORT,BRAZORIA COUNTY,TX,77541,SHINTECH INC (100%),129061,C
2019,SHINTECH LOUISIANA LLC - ADDIS PLANT A,1004767,30.325882,-91.261732,ADDIS,WEST BATON ROUGE PARISH,LA,70710,CK TECHNOLOGIES INC (100%),66272,C
2019,SHINTECH PLAQUEMINE PLANT,1004867,30.2594,-91.1737,PLAQUEMINE,IBERVILLE PARISH,LA,70764,CK TECHNOLOGIES INC (100%),643150,"C,X"
2019,SHOLEM GAS PLANT,1002664,34.4942,-97.5864,COUNTYLINE,STEPHENS COUNTY,OK,73425,DCP MIDSTREAM LP (100%),54789,"C,W"
2019,SHOOSMITH SANITARY LANDFILL,1007088,37.35109,-77.49563,CHESTER,CHESTERFIELD COUNTY,VA,23831,SHOOSMITH BROS INC (100%),94491,HH
2019,SHORT CREEK LANDFILL,1003104,40.156772,-80.642072,Wheeling,OHIO COUNTY,WV,26058,REPUBLIC SERVICES INC (100%),20543,"C,HH"
2019,SHORT MOUNTAIN LANDFILL,1007001,43.959893,-122.998005,EUGENE,LANE COUNTY,OR,97405,COUNTY OF LANE (100%),27399,HH
