,State,County,Population,Risk_Score,Risk_Rating
1509,MO,Cole,76989,74.61024498886414,Relatively Low
1510,MO,Cooper,17086,45.11613108495068,Very Low
1511,MO,Crawford,23020,54.56570155902004,Relatively Low
1512,MO,Dade,7519,29.907731466751518,Very Low
1513,MO,Dallas,17058,51.67037861915368,Relatively Low
1514,MO,Daviess,8388,30.766783328030545,Very Low
1515,MO,Dekalb,10966,31.307667833280306,Very Low
1516,MO,Dent,14403,46.166083359847285,Very Low
1517,MO,Douglas,11559,26.598790964047087,Very Low
1518,MO,Dunklin,28216,83.51893095768375,Relatively Moderate
1519,MO,Franklin,104457,81.64174355711104,Relatively Low
1520,MO,Gasconade,14761,21.476296531975816,Very Low
1521,MO,Gentry,6162,33.21667196945594,Very Low
1522,MO,Greene,298522,91.40948138720967,Relatively Moderate
1523,MO,Grundy,9796,39.19821826280624,Very Low
1524,MO,Harrison,8099,27.235125676105632,Very Low
1525,MO,Henry,21887,41.23448934139357,Very Low
1526,MO,Hickory,8271,26.089723194400253,Very Low
1527,MO,Holt,4210,23.41711740375437,Very Low
1528,MO,Howard,10117,28.412344893413938,Very Low
1529,MO,Howell,39672,81.76901049952275,Relatively Low
1530,MO,Iron,9485,51.89309576837417,Relatively Low
1531,MO,Jackson,716764,95.60929048679603,Relatively High
1532,MO,Jasper,122722,84.69615017499203,Relatively Moderate
1533,MO,Jefferson,226703,87.20967228762329,Relatively Moderate
1534,MO,Johnson,53973,50.5249761374483,Relatively Low
1535,MO,Knox,3731,15.653833916640153,Very Low
1536,MO,Laclede,36002,69.16958320076361,Relatively Low
1537,MO,Lafayette,32921,46.83423480750875,Very Low
1538,MO,Lawrence,37920,74.8011454024817,Relatively Low
1539,MO,Lewis,10016,23.48075087496023,Very Low
1540,MO,Lincoln,59458,73.11485841552654,Relatively Low
1541,MO,Linn,11784,34.17117403754375,Very Low
1542,MO,Livingston,14554,42.60260897231944,Very Low
1543,MO,Mcdonald,23248,77.47375119312758,Relatively Low
1544,MO,Macon,15152,43.04804327076042,Very Low
1545,MO,Madison,12581,53.19758192809417,Relatively Low
1546,MO,Maries,8424,29.557747375119312,Very Low
1547,MO,Marion,28508,41.934457524657965,Very Low
1548,MO,Mercer,3538,13.076678332803054,Very Low
1549,MO,Miller,24682,60.80178173719376,Relatively Low
1550,MO,Mississippi,12551,78.17371937639199,Relatively Low
1551,MO,Moniteau,15418,42.125357938275535,Very Low
1552,MO,Monroe,8635,20.553611199490927,Very Low
1553,MO,Montgomery,11290,23.639834552974865,Very Low
1554,MO,Morgan,20975,57.23830734966593,Relatively Low
1555,MO,New Madrid,16354,82.88259624562518,Relatively Moderate
1556,MO,Newton,58493,81.80082723512567,Relatively Low
1557,MO,Nodaway,21217,57.36557429207764,Relatively Low
1558,MO,Oregon,8635,51.988545975182944,Relatively Low
1559,MO,Osage,13248,29.494113903913465,Very Low
1560,MO,Ozark,8514,38.402799872733056,Very Low
1561,MO,Pemiscot,15589,80.62360801781738,Relatively Low
1562,MO,Perry,18942,59.910913140311806,Relatively Low
1563,MO,Pettis,42939,70.72860324530703,Relatively Low
1564,MO,Phelps,44560,55.58383709831372,Relatively Low
1565,MO,Pike,17548,41.17085587018772,Very Low
1566,MO,Platte,106489,74.48297804645243,Relatively Low
1567,MO,Polk,31462,63.82437161947184,Relatively Low
1568,MO,Pulaski,53812,71.23767101495386,Relatively Low
1569,MO,Putnam,4677,16.162901686286986,Very Low
1570,MO,Ralls,10325,12.663060769965002,Very Low
1571,MO,Randolph,24642,45.75246579700922,Very Low
1572,MO,Ray,23141,30.066815144766142,Very Low
1573,MO,Reynolds,6069,37.83009863188037,Very Low
1574,MO,Ripley,10679,54.18390073178492,Relatively Low
1575,MO,St. Charles,405183,93.00031816735603,Relatively Moderate
1576,MO,St. Clair,9207,12.853961183582566,Very Low
1577,MO,Ste. Genevieve,18438,47.31148584155265,Very Low
1578,MO,St. Francois,66914,79.2554883868915,Relatively Low
1579,MO,St. Louis,1003734,98.53643016226535,Relatively High
1580,MO,Saline,23279,46.48425071587655,Very Low
1581,MO,Schuyler,4021,7.699650015908367,Very Low
1582,MO,Scotland,4696,21.508113267578747,Very Low
1583,MO,Scott,38040,87.8141902640789,Relatively Moderate
1584,MO,Shannon,7014,34.01209035952911,Very Low
1585,MO,Shelby,6082,20.012726694241167,Very Low
1586,MO,Stoddard,28566,80.46452433980274,Relatively Low
1587,MO,Stone,31002,58.12917594654788,Relatively Low
1588,MO,Sullivan,5947,18.54915685650652,Very Low
1589,MO,Taney,55976,74.32389436843779,Relatively Low
1590,MO,Texas,24432,59.65637925548839,Relatively Low
1591,MO,Vernon,19653,36.65287941457206,Very Low
1592,MO,Warren,35446,64.87432389436843,Relatively Low
1593,MO,Washington,23459,55.13840279987273,Relatively Low
1594,MO,Wayne,10969,65.00159083678014,Relatively Low
1595,MO,Webster,39068,66.27426026089724,Relatively Low
1596,MO,Worth,1973,4.517976455615655,Very Low
1597,MO,Wright,18138,52.306713331212215,Relatively Low
1599,MT,Beaverhead,9351,17.881005408845052,Very Low
1600,MT,Big Horn,13034,30.353165765192493,Very Low
1601,MT,Blaine,7013,15.812917594654788,Very Low
1602,MT,Broadwater,6753,5.472478523703468,Very Low
1603,MT,Carbon,10455,25.10340439070951,Very Low
1604,MT,Carter,1400,2.322621699013681,Very Low
1605,MT,Cascade,84327,55.77473751193127,Relatively Low
1606,MT,Chouteau,5879,6.045179764556156,Very Low
1607,MT,Custer,11841,35.889277760101805,Very Low
1608,MT,Daniels,1661,2.799872733057589,Very Low
1609,MT,Dawson,8924,14.508431434934776,Very Low
1610,MT,Deer Lodge,9414,8.654152083996182,Very Low
1611,MT,Fallon,3048,3.436207445116131,Very Low
1612,MT,Fergus,11438,9.767737830098632,Very Low
1613,MT,Flathead,104238,83.90073178491886,Relatively Moderate
1614,MT,Gallatin,118825,69.77410117721922,Relatively Low
1615,MT,Garfield,1171,2.195354756601973,Very Low
1616,MT,Glacier,13712,17.085587018771875,Very Low
1617,MT,Golden Valley,813,0.540884505249761,Very Low
1618,MT,Granite,3291,10.14953865733376,Very Low
1619,MT,Hill,16298,14.762965319758193,Very Low
1620,MT,Jefferson,12032,12.153993000318168,Very Low
1621,MT,Judith Basin,2023,0.954502068087814,Very Low
1622,MT,Lake,31051,68.21508113267579,Relatively Low
1623,MT,Lewis And Clark,70922,51.16131084950683,Relatively Low
1624,MT,Liberty,1955,2.131721285396118,Very Low
1625,MT,Lincoln,19614,36.49379573655743,Very Low
1626,MT,Mccone,1721,3.690741329939548,Very Low
1627,MT,Madison,8605,17.721921730830417,Very Low
1628,MT,Meagher,1926,0.859051861279033,Very Low
1629,MT,Mineral,4516,8.908685968819599,Very Low
1630,MT,Missoula,117719,78.01463569837735,Relatively Low
1631,MT,Musselshell,4705,14.826598790964049,Very Low
1632,MT,Park,17153,23.73528475978365,Very Low
1633,MT,Petroleum,496,0.254533884823417,Very Low
1634,MT,Phillips,4210,9.863188036907411,Very Low
1635,MT,Pondera,5844,6.490614062997137,Very Low
1636,MT,Powder River,1687,5.313394845688832,Very Low
1637,MT,Powell,6924,12.12217626471524,Very Low
1638,MT,Prairie,1081,1.590836780146357,Very Low
1639,MT,Ravalli,44109,88.25962456251989,Relatively Moderate
1640,MT,Richland,11489,20.83996181991728,Very Low
1641,MT,Roosevelt,10754,48.17053770283169,Relatively Low
1642,MT,Rosebud,8302,6.999681832643971,Very Low
1643,MT,Sanders,12399,17.403754374801146,Very Low
1644,MT,Sheridan,3537,8.145084314349347,Very Low
1645,MT,Silver Bow,35110,54.78841870824054,Relatively Low
1646,MT,Stillwater,8936,15.272033089405026,Very Low
1647,MT,Sweet Grass,3674,11.358574610244988,Very Low
1648,MT,Teton,6157,6.55424753420299,Very Low
1649,MT,Toole,4971,4.390709513203945,Very Low
1650,MT,Treasure,754,1.622653515749284,Very Low
1651,MT,Valley,7561,35.284759783646194,Very Low
1652,MT,Wheatland,2067,4.454342984409799,Very Low
1653,MT,Wibaux,937,1.845370664969774,Very Low
1654,MT,Yellowstone,164624,59.11549475023863,Relatively Low
1655,NE,Adams,31199,77.02831689468661,Relatively Low
1656,NE,Antelope,6295,22.68533248488705,Very Low
1657,NE,Arthur,434,1.018135539293668,Very Low
1658,NE,Banner,670,1.972637607381483,Very Low
1659,NE,Blaine,431,0.413617562838053,Very Low
1660,NE,Boone,5372,28.125994272987597,Very Low
1661,NE,Box Butte,10810,20.362710785873368,Very Low
1662,NE,Boyd,1810,5.408845052497614,Very Low
1663,NE,Brown,2898,8.208717785555201,Very Low
1664,NE,Buffalo,50007,79.44638880050907,Relatively Low
1665,NE,Burt,6722,32.77123767101495,Very Low
1666,NE,Butler,8354,38.561883550747694,Very Low
1667,NE,Cass,26592,41.99809099586383,Very Low
1668,NE,Cedar,8361,32.89850461342666,Very Low
1669,NE,Chase,3884,42.666242443525285,Very Low
1670,NE,Cherry,5430,14.253897550111358,Very Low
1671,NE,Cheyenne,9468,34.83932548520522,Very Low
1672,NE,Clay,6099,64.14253897550111,Relatively Low
1673,NE,Colfax,10575,46.96150174992046,Very Low
1674,NE,Cuming,9013,36.90741329939548,Very Low
1675,NE,Custer,10530,29.748647788736875,Very Low
1676,NE,Dakota,21545,56.98377346484249,Relatively Low
1677,NE,Dawes,8197,10.626789691377663,Very Low
1678,NE,Dawson,24096,78.81005408845053,Relatively Low
1679,NE,Deuel,1838,5.122494432071269,Very Low
1680,NE,Dixon,5606,27.648743238943684,Very Low
1681,NE,Dodge,37166,79.47820553611199,Relatively Low
1682,NE,Douglas,584427,95.67292395800192,Relatively High
1683,NE,Dundy,1654,12.56761056315622,Very Low
1684,NE,Fillmore,5541,53.92936684696151,Relatively Low
1685,NE,Franklin,2889,35.69837734648425,Very Low
1686,NE,Frontier,2519,19.217308304167997,Very Low
1687,NE,Furnas,4634,59.17912822144448,Relatively Low
1688,NE,Gage,21684,56.72923958001908,Relatively Low
1689,NE,Garden,1874,7.604199809099586,Very Low
1690,NE,Garfield,1813,1.877187400572701,Very Low
1691,NE,Gosper,1893,26.471524021635375,Very Low
1692,NE,Grant,610,1.272669424117086,Very Low
1693,NE,Greeley,2188,26.948775055679285,Very Low
1694,NE,Hall,62826,84.282532612154,Relatively Moderate
1695,NE,Hamilton,9418,60.86541520839962,Relatively Low
1696,NE,Harlan,3070,50.93859370028635,Relatively Low
1697,NE,Hayes,856,4.89977728285078,Very Low
1698,NE,Hitchcock,2616,8.972319440025453,Very Low
1699,NE,Holt,10118,23.194400254533885,Very Low
1700,NE,Hooker,711,0.795418390073178,Very Low
1701,NE,Howard,6475,52.14762965319758,Relatively Low
1702,NE,Jefferson,7240,28.825962456251993,Very Low
1703,NE,Johnson,5288,13.649379573655745,Very Low
1704,NE,Kearney,6685,58.70187718740058,Relatively Low
1705,NE,Keith,8319,20.80814508431435,Very Low
1706,NE,Keya Paha,757,0.604517976455616,Very Low
1707,NE,Kimball,3432,10.913140311804009,Very Low
1708,NE,Knox,8383,35.85746102449889,Very Low
1709,NE,Lancaster,322200,92.80941775373849,Relatively Moderate
1710,NE,Lincoln,34647,59.52911231307668,Relatively Low
1711,NE,Logan,716,1.209035952911231,Very Low
1712,NE,Loup,593,0.699968183264397,Very Low
1713,NE,Mcpherson,399,0.127266942411709,Very Low
1714,NE,Madison,35573,67.1651288577792,Relatively Low
1715,NE,Merrick,7660,59.30639516385619,Relatively Low
1716,NE,Morrill,4555,28.794145720649063,Very Low
1717,NE,Nance,3373,37.161947184218896,Very Low
1718,NE,Nemaha,7072,24.46706967865097,Very Low
1719,NE,Nuckolls,4090,37.8619153674833,Very Low
1720,NE,Otoe,15885,40.94813872096722,Very Low
1721,NE,Pawnee,2535,11.199490932230354,Very Low
1722,NE,Perkins,2858,20.48997772828508,Very Low
1723,NE,Phelps,8968,64.71524021635379,Relatively Low
1724,NE,Pierce,7312,19.59910913140312,Very Low
1725,NE,Platte,34261,75.2465797009227,Relatively Low
1726,NE,Polk,5214,59.75182946229717,Relatively Low
1727,NE,Red Willow,10698,39.13458479160038,Very Low
1728,NE,Richardson,7871,21.762647152402163,Very Low
1729,NE,Rock,1262,3.181673560292714,Very Low
1730,NE,Saline,14291,70.9195036589246,Relatively Low
1731,NE,Sarpy,190379,88.16417435571108,Relatively Moderate
1732,NE,Saunders,22262,50.11135857461024,Relatively Low
1733,NE,Scotts Bluff,36060,59.974546611517646,Relatively Low
1734,NE,Seward,17577,58.09735921094495,Relatively Low
1735,NE,Sheridan,5124,20.617244670696785,Very Low
1736,NE,Sherman,2959,27.426026089723194,Very Low
1737,NE,Sioux,1135,6.331530384982501,Very Low
1738,NE,Stanton,5834,16.958320076360163,Very Low
1739,NE,Thayer,5017,59.942729875914736,Relatively Low
1740,NE,Thomas,669,0.318167356029271,Very Low
1741,NE,Thurston,6766,40.27998727330576,Very Low
1742,NE,Valley,4059,26.18517340120904,Very Low
1743,NE,Washington,20857,54.24753420299078,Relatively Low
1744,NE,Wayne,9697,26.75787464206173,Very Low
1745,NE,Webster,3393,59.05186127903277,Relatively Low
1746,NE,Wheeler,774,1.368119630925867,Very Low
1747,NE,York,14106,68.91504931594018,Relatively Low
1748,NV,Churchill,25502,73.4012090359529,Relatively Low
1749,NV,Clark,2260510,99.3000318167356,Relatively High
1750,NV,Douglas,49429,87.27330575882915,Relatively Moderate
1751,NV,Elko,53581,92.84123448934139,Relatively Moderate
1752,NV,Esmeralda,725,32.61215399300032,Very Low
1753,NV,Eureka,1793,50.20680878141902,Relatively Low
1754,NV,Humboldt,17234,82.97804645243399,Relatively Moderate
1755,NV,Lander,5714,60.73814826598791,Relatively Low
1756,NV,Lincoln,4449,53.4521158129176,Relatively Low
1757,NV,Lyon,59117,87.84600699968182,Relatively Moderate
1758,NV,Mineral,4516,31.657651924912507,Very Low
1759,NV,Nye,51166,78.90550429525929,Relatively Low
1760,NV,Pershing,6601,55.742920776328354,Relatively Low
1761,NV,Storey,4104,58.63824371619472,Relatively Low
1762,NV,Washoe,486264,98.63188036907412,Relatively High
1763,NV,White Pine,9009,17.308304167992365,Very Low
1764,NV,Carson City,58597,90.55042952593065,Relatively Moderate
1765,NH,Belknap,63653,47.08876869233217,Very Low
1766,NH,Carroll,50016,59.33821189945911,Relatively Low
1767,NH,Cheshire,76445,60.29271396754693,Relatively Low
1768,NH,Coos,31248,41.45720649061406,Very Low
1769,NH,Grafton,91072,66.40152720330896,Relatively Low
1770,NH,Hillsborough,422867,88.57779191854915,Relatively Moderate
1771,NH,Merrimack,153727,74.38752783964365,Relatively Low
1772,NH,Rockingham,314137,83.96436525612472,Relatively Moderate
1773,NH,Strafford,130861,62.67896913776646,Relatively Low
1774,NH,Sullivan,43048,31.816735602927135,Very Low
1775,NJ,Atlantic,274261,96.94559338211901,Relatively High
1776,NJ,Bergen,955459,98.69551384027999,Relatively High
1777,NJ,Burlington,461561,92.96850143175308,Relatively Moderate
1778,NJ,Camden,523339,91.18676423798918,Relatively Moderate
1779,NJ,Cape May,95244,95.00477251034044,Relatively Moderate
1780,NJ,Cumberland,154088,91.82309895004771,Relatively Moderate
1781,NJ,Essex,863448,92.74578428253261,Relatively Moderate
1782,NJ,Gloucester,302128,84.72796691059497,Relatively Moderate
1783,NJ,Hudson,723485,95.38657333757556,Relatively Moderate
1784,NJ,Hunterdon,128867,79.3827553293032,Relatively Low
1785,NJ,Mercer,386483,93.03213490295897,Relatively Moderate
1786,NJ,Middlesex,862614,95.86382437161949,Relatively High
1787,NJ,Monmouth,643237,96.43652561247217,Relatively High
1788,NJ,Morris,508868,90.70951320394528,Relatively Moderate
1789,NJ,Ocean,636993,97.23194400254532,Relatively High
1790,NJ,Passaic,523958,89.65956092904867,Relatively Moderate
1791,NJ,Salem,64822,80.08272351256761,Relatively Low
1792,NJ,Somerset,345266,93.41393573019408,Relatively Moderate
1793,NJ,Sussex,144119,70.18771874005726,Relatively Low
1794,NJ,Union,575179,92.42761692650335,Relatively Moderate
1795,NJ,Warren,109580,75.31021317212854,Relatively Low
1796,NM,Bernalillo,675855,89.46866051543113,Relatively Moderate
1797,NM,Catron,3556,31.944002545338847,Very Low
1798,NM,Chaves,65065,56.12472160356348,Relatively Low
1799,NM,Cibola,27085,25.89882278078269,Very Low
1800,NM,Colfax,12360,66.815144766147,Relatively Low
1801,NM,Curry,48395,65.60610881323576,Relatively Low
1802,NM,De Baca,1687,2.354438434616609,Very Low
1803,NM,Doña Ana,218940,87.62328985046133,Relatively Moderate
1804,NM,Eddy,62139,48.48870505886096,Relatively Low
1805,NM,Grant,28092,61.18358256442888,Relatively Low
1806,NM,Guadalupe,4420,2.768055997454661,Very Low
1807,NM,Harding,656,0.22271714922049,Very Low
1808,NM,Hidalgo,4134,14.412981228125997,Very Low
1809,NM,Lea,74429,87.65510658606425,Relatively Moderate
1810,NM,Lincoln,20041,79.22367165128857,Relatively Low
1811,NM,Los Alamos,19419,11.485841552656698,Very Low
1812,NM,Luna,25370,57.206490614063,Relatively Low
1813,NM,Mckinley,72241,53.77028316894686,Relatively Low
1814,NM,Mora,4158,29.207763283487115,Very Low
1815,NM,Otero,67699,85.8415526566974,Relatively Moderate
1816,NM,Quay,8718,9.54502068087814,Very Low
1817,NM,Rio Arriba,40200,63.31530384982501,Relatively Low
1818,NM,Roosevelt,19167,84.47343302577156,Relatively Moderate
1819,NM,Sandoval,148310,78.93732103086222,Relatively Low
1820,NM,San Juan,121421,69.80591791282215,Relatively Low
1821,NM,San Miguel,27087,55.96563792554884,Relatively Low
1822,NM,Santa Fe,154509,81.19630925867007,Relatively Low
1823,NM,Sierra,11540,18.644607063315306,Very Low
1824,NM,Socorro,16505,55.615653833916646,Relatively Low
1825,NM,Taos,34371,55.45657015590201,Relatively Low
1826,NM,Torrance,15008,30.54406617881005,Very Low
1827,NM,Union,4072,5.56792873051225,Very Low
1828,NM,Valencia,75987,73.6239261851734,Relatively Low
1829,NY,Albany,314684,75.50111358574611,Relatively Low
1830,NY,Allegany,46450,36.525612472160354,Very Low
1831,NY,Bronx,1471631,96.30925867006044,Relatively High
1832,NY,Broome,198638,83.29621380846325,Relatively Moderate
1833,NY,Cattaraugus,76993,63.697104677060125,Relatively Low
1834,NY,Cayuga,76185,30.8304167992364,Very Low
1835,NY,Chautauqua,127598,63.76073814826599,Relatively Low
1836,NY,Chemung,84135,48.58415526566974,Relatively Low
1837,NY,Chenango,47199,70.63315303849825,Relatively Low
1838,NY,Clinton,79822,43.970728603245306,Very Low
1839,NY,Columbia,61549,61.69265033407573,Relatively Low
1840,NY,Cortland,46796,38.880050906776965,Very Low
1841,NY,Delaware,44102,82.75532930321347,Relatively Low
1842,NY,Dutchess,295788,76.93286668787782,Relatively Low
1843,NY,Erie,954005,85.3643016226535,Relatively Moderate
1844,NY,Essex,37348,50.81132675787464,Relatively Low
1845,NY,Franklin,47519,24.562519885459757,Very Low
1846,NY,Fulton,53276,26.535157492841236,Very Low
1847,NY,Genesee,58382,20.967228762328983,Very Low
1848,NY,Greene,47864,57.52465797009226,Relatively Low
1849,NY,Hamilton,5083,3.213490295895642,Very Low
1850,NY,Herkimer,60103,34.74387527839644,Very Low
1851,NY,Jefferson,116438,40.82087177855552,Very Low
1852,NY,Kings,2735309,98.12281259942729,Relatively High
1853,NY,Lewis,26548,7.66783328030544,Very Low
1854,NY,Livingston,61807,35.53929366846961,Very Low
1855,NY,Madison,68007,34.04390709513204,Very Low
1856,NY,Monroe,758349,74.16481069042317,Relatively Low
1857,NY,Montgomery,49489,32.866687877823736,Very Low
1858,NY,Nassau,1395584,96.65924276169264,Relatively High
1859,NY,New York,1693650,96.18199172764872,Relatively High
1860,NY,Niagara,212642,45.97518294622972,Very Low
1861,NY,Oneida,232037,72.03308940502704,Relatively Low
1862,NY,Onondaga,476419,76.61469933184854,Relatively Low
1863,NY,Ontario,112342,46.22971683105314,Very Low
1864,NY,Orange,401096,85.20521794463886,Relatively Moderate
1865,NY,Orleans,40286,7.922367165128858,Very Low
1866,NY,Oswego,117511,28.73051224944321,Very Low
1867,NY,Otsego,58494,49.475023862551694,Relatively Low
1868,NY,Putnam,97640,50.84314349347757,Relatively Low
1869,NY,Queens,2404353,97.39102768055997,Relatively High
1870,NY,Rensselaer,161042,68.43779828189628,Relatively Low
1871,NY,Richmond,495666,91.21858097359213,Relatively Moderate
1872,NY,Rockland,338294,84.9825007954184,Relatively Moderate
1873,NY,St. Lawrence,108366,44.63888005090678,Very Low
1874,NY,Saratoga,235391,68.72414890232263,Relatively Low
1875,NY,Schenectady,158055,53.96118358256443,Relatively Low
1876,NY,Schoharie,29687,41.55265669742285,Very Low
1877,NY,Schuyler,17896,11.740375437480116,Very Low
1878,NY,Seneca,33805,13.3630289532294,Very Low
1879,NY,Steuben,93544,64.42888959592746,Relatively Low
1880,NY,Suffolk,1524969,97.13649379573656,Relatively High
1881,NY,Sullivan,78496,81.0054088450525,Relatively Low
1882,NY,Tioga,48430,74.10117721921729,Relatively Low
1883,NY,Tompkins,105483,47.375119312758514,Very Low
1884,NY,Ulster,181692,82.18262806236078,Relatively Low
1885,NY,Warren,65709,40.97995545657015,Very Low
1886,NY,Washington,61263,37.92554883868915,Very Low
1887,NY,Wayne,91116,30.989500477251035,Very Low
1888,NY,Westchester,1002867,94.30480432707603,Relatively Moderate
1889,NY,Wyoming,40510,24.59433662106268,Very Low
1890,NY,Yates,24764,23.035316576519246,Very Low
1891,NC,Alamance,171316,74.4511613108495,Relatively Low
1892,NC,Alexander,36437,34.90295895641108,Very Low
1893,NC,Alleghany,10876,8.049634107540566,Very Low
1894,NC,Anson,22036,64.17435571110404,Relatively Low
1895,NC,Ashe,26560,26.026089723194403,Very Low
1896,NC,Avery,17798,46.643334393891195,Very Low
1897,NC,Beaufort,44607,94.4957047406936,Relatively Moderate
1898,NC,Bertie,17933,82.43716194718422,Relatively Low
1899,NC,Bladen,29597,90.90041361756285,Relatively Moderate
1900,NC,Brunswick,136245,97.04104358892778,Relatively High
1901,NC,Buncombe,269305,81.4826598790964,Relatively Low
1902,NC,Burke,87532,64.58797327394208,Relatively Low
1903,NC,Cabarrus,225772,80.11454024817054,Relatively Low
1904,NC,Caldwell,80586,60.76996500159084,Relatively Low
1905,NC,Camden,10350,48.965956092904875,Relatively Low
1906,NC,Carteret,67625,97.10467706013361,Relatively High
1907,NC,Caswell,22714,25.007954183900733,Very Low
1908,NC,Catawba,160509,77.72828507795101,Relatively Low
1909,NC,Chatham,76189,62.77441934457525,Relatively Low
1910,NC,Cherokee,28732,36.46197900095449,Very Low
1911,NC,Chowan,13708,67.48329621380846,Relatively Low
1912,NC,Clay,11079,7.57238307349666,Very Low
1913,NC,Cleveland,99458,70.56951956729239,Relatively Low
1914,NC,Columbus,50557,91.12313076678333,Relatively Moderate
1915,NC,Craven,100042,96.40470887686925,Relatively High
1916,NC,Cumberland,334379,92.52306713331213,Relatively Moderate
1917,NC,Currituck,28088,63.41075405663379,Relatively Low
1918,NC,Dare,36860,95.48202354438433,Relatively High
1919,NC,Davidson,168808,75.91473114858414,Relatively Low
1920,NC,Davie,42692,36.971046770601326,Very Low
1921,NC,Duplin,48624,93.38211899459117,Relatively Moderate
1922,NC,Durham,324580,86.73242125357939,Relatively Moderate
1923,NC,Edgecombe,48898,81.1326757874642,Relatively Low
1924,NC,Forsyth,382522,81.29175946547885,Relatively Low
1925,NC,Franklin,68431,60.133630289532285,Relatively Low
1926,NC,Gaston,227866,81.54629335030225,Relatively Low
1927,NC,Gates,10454,30.034998409163222,Very Low
1928,NC,Graham,8013,8.813235762010818,Very Low
1929,NC,Granville,60973,62.93350302258989,Relatively Low
1930,NC,Greene,20451,79.7327394209354,Relatively Low
1931,NC,Guilford,540974,86.22335348393254,Relatively Moderate
1932,NC,Halifax,48603,78.84187082405344,Relatively Low
1933,NC,Harnett,133456,86.66878778237354,Relatively Moderate
1934,NC,Haywood,62051,61.883550747693285,Relatively Low
1935,NC,Henderson,116029,70.6967865097041,Relatively Low
1936,NC,Hertford,21546,80.68724148902324,Relatively Low
1937,NC,Hoke,52053,65.51065860642699,Relatively Low
1938,NC,Hyde,4573,82.59624562519885,Relatively Low
1939,NC,Iredell,186589,76.13744829780464,Relatively Low
1940,NC,Jackson,43081,47.470569519567285,Very Low
1941,NC,Johnston,215586,86.85968819599108,Relatively Moderate
1942,NC,Jones,9165,79.98727330575883,Relatively Low
1943,NC,Lee,63261,73.01940820871779,Relatively Low
1944,NC,Lenoir,55112,91.7912822144448,Relatively Moderate
1945,NC,Lincoln,86724,64.93795736557429,Relatively Low
1946,NC,Mcdowell,44525,55.26566974228444,Relatively Low
1947,NC,Macon,36973,44.51161310849506,Very Low
1948,NC,Madison,21147,34.584791600381806,Very Low
1949,NC,Martin,21994,81.8326439707286,Relatively Low
1950,NC,Mecklenburg,1114693,91.85491568565064,Relatively Moderate
1951,NC,Mitchell,14896,10.754056633789371,Very Low
1952,NC,Montgomery,25722,51.44766146993318,Relatively Low
1953,NC,Moore,99632,80.71905822462614,Relatively Low
1954,NC,Nash,94907,86.2869869551384,Relatively Moderate
1955,NC,New Hanover,225344,98.50461342666243,Relatively High
1956,NC,Northampton,17436,53.1021317212854,Relatively Low
1957,NC,Onslow,202949,97.93191218580972,Relatively High
1958,NC,Orange,148579,72.95577473751193,Relatively Low
1959,NC,Pamlico,12213,84.79160038180083,Relatively Moderate
1960,NC,Pasquotank,40457,83.64619790009547,Relatively Moderate
1961,NC,Pender,60195,94.01845370664968,Relatively Moderate
1962,NC,Perquimans,13000,62.61533566656061,Relatively Low
1963,NC,Person,39080,34.202990773146674,Very Low
1964,NC,Pitt,169746,94.24117085587021,Relatively Moderate
1965,NC,Polk,19286,19.31275851097677,Very Low
1966,NC,Randolph,144115,75.8510976773783,Relatively Low
1967,NC,Richmond,42920,75.27839643652561,Relatively Low
1968,NC,Robeson,116414,94.3684377982819,Relatively Moderate
1969,NC,Rockingham,91080,56.601972637607375,Relatively Low
1970,NC,Rowan,146778,72.92395800190899,Relatively Low
1971,NC,Rutherford,64379,59.37002863506204,Relatively Low
1972,NC,Sampson,59021,93.98663697104675,Relatively Moderate
1973,NC,Scotland,34158,75.56474705695197,Relatively Low
1974,NC,Stanly,62476,56.88832325803372,Relatively Low
1975,NC,Stokes,44503,16.544702513522115,Very Low
1976,NC,Surry,71351,47.27966910594973,Very Low
1977,NC,Swain,14108,25.70792236716513,Very Low
1978,NC,Transylvania,32927,41.775373846643326,Very Low
1979,NC,Tyrrell,3245,74.29207763283486,Relatively Low
1980,NC,Union,237844,86.0642698059179,Relatively Moderate
1981,NC,Vance,42564,54.4066178810054,Relatively Low
1982,NC,Wake,1128357,93.63665287941457,Relatively Moderate
1983,NC,Warren,18618,53.89755011135857,Relatively Low
1984,NC,Washington,11003,83.86891504931593,Relatively Moderate
1985,NC,Watauga,54000,57.620108176901056,Relatively Low
1986,NC,Wayne,116680,94.43207126948776,Relatively Moderate
1987,NC,Wilkes,65928,55.23385300668152,Relatively Low
1988,NC,Wilson,78695,85.04613426662422,Relatively Moderate
1989,NC,Yadkin,37209,24.40343620744512,Very Low
1990,NC,Yancey,18463,14.69933184855234,Very Low
1991,ND,Adams,2189,7.254215717467388,Very Low
1992,ND,Barnes,10821,46.92968501431753,Very Low
1993,ND,Benson,5945,20.13999363665288,Very Low
1994,ND,Billings,945,3.913458479160038,Very Low
1995,ND,Bottineau,6379,34.13935730194082,Very Low
1996,ND,Bowman,2993,9.00413617562838,Very Low
1997,ND,Burke,2201,3.11804008908686,Very Low
1998,ND,Burleigh,98437,77.66465160674515,Relatively Low
1999,ND,Cass,184441,90.8685968819599,Relatively Moderate
2000,ND,Cavalier,3703,27.04422526248807,Very Low
2001,ND,Dickey,4995,24.085268851415844,Very Low
